,country,article_name,revision_id,article_quality,population
8237,Germany,Rolf Dahlgrün,769789402,Stub,82.8
8238,Germany,Friedrich Aue,769822157,Stub,82.8
8239,Germany,Uwe Corsepius,769888374,Start,82.8
8240,Germany,Alexander Abusch,769903603,Start,82.8
8241,Germany,Georg Altner,770179393,Stub,82.8
8242,Germany,Philipp Wurzbacher,770179798,Stub,82.8
8243,Germany,Johann Appler,770179819,Stub,82.8
8244,Germany,Ulrike Poppe,770390471,Stub,82.8
8245,Germany,Otto Weinkamm,770595619,Stub,82.8
8246,Germany,Herbert Blankenhorn,770614696,Stub,82.8
8247,Germany,Willi Bloedorn,770616466,Stub,82.8
8248,Germany,Adele Schreiber-Krieger,770892968,Start,82.8
8249,Germany,Gustav Adolf Steengracht von Moyland,771009025,Stub,82.8
8250,Germany,Emil Wutzky,771228780,Stub,82.8
8251,Germany,Alexander Schalck-Golodkowski,771538484,Start,82.8
8252,Germany,Luise Koch,771725799,Start,82.8
8253,Germany,Gottfried Lessing,771777994,Start,82.8
8254,Germany,Wolfgang Müller von Königswinter,772947549,C,82.8
8255,Germany,Heinz Galinski,773244543,Start,82.8
8256,Germany,Kurt Hiller,773387327,Stub,82.8
8257,Germany,Mathilde Wurm,773387707,Start,82.8
8258,Germany,Georg Fein,773590892,C,82.8
8259,Germany,Dieter Schulte,773830710,Stub,82.8
8260,Germany,Hermann Heller (legal scholar),773833368,Start,82.8
8261,Germany,Dietrich Wersich,773969972,Start,82.8
8262,Germany,"Franz Christoph Anton, Count of Hohenzollern-Sigmaringen",774512928,Start,82.8
8263,Germany,Willy Hellpach,774935896,Start,82.8
8264,Germany,Hugo Haase,775254127,C,82.8
8265,Germany,Eduard Puricelli,775882013,Stub,82.8
8266,Germany,Hans Leussink,776094556,Stub,82.8
8267,Germany,Hugo Eberlein,778110321,Start,82.8
8268,Germany,Dietrich Schaeffer,778890745,Stub,82.8
8269,Germany,Muhterem Aras,779069854,Start,82.8
8270,Germany,Birgitt Bender,779069873,Stub,82.8
8271,Germany,Viola von Cramon-Taubadel,779069904,Start,82.8
8272,Germany,Hans-Jürgen Klein,779069993,Stub,82.8
8273,Germany,Eveline Lemke,779070026,Stub,82.8
8274,Germany,Malte Spitz,779070117,Stub,82.8
8275,Germany,Johann Wadephul,779207066,Start,82.8
8276,Germany,Karl-Günther von Hase,779486946,Start,82.8
8277,Germany,Axel Troost,779688110,C,82.8
8278,Germany,Richard von Kühlmann,779753875,C,82.8
8279,Germany,Adalbert Falk,779887510,Stub,82.8
8280,Germany,Paul Freiherr von Eltz-Rübenach,780983235,Stub,82.8
8281,Germany,Heiko von der Leyen,781004853,Stub,82.8
8282,Germany,Heinrich Schwarz (politician),781434866,Stub,82.8
8283,Germany,Werner E. Ablaß,781997919,Start,82.8
8284,Germany,Karl Ferdinand Abt,782018907,Stub,82.8
8285,Germany,Achim Gercke,782031885,Start,82.8
8286,Germany,Adolf Bauser,782061268,Start,82.8
8287,Germany,Hamide Akbayir,782142285,Start,82.8
8288,Germany,Alfred Kurella,782175646,Start,82.8
8289,Germany,Jakob Altmaier,782231692,Start,82.8
8290,Germany,Manfred Ewald,782281440,Start,82.8
8291,Germany,Anneliese Bläsing,782409420,Stub,82.8
8292,Germany,August David zu Sayn-Wittgenstein-Hohenstein,782561912,Stub,82.8
8293,Germany,Gerhard Frey (politician),782574872,Stub,82.8
8294,Germany,Otto Beck,782723804,Start,82.8
8295,Germany,Gerhard Besier,782784333,C,82.8
8296,Germany,Heinrich Beythien,782791185,Start,82.8
8297,Germany,Mahmut Özdemir,782993792,Start,82.8
8298,Germany,Heinrich Bretthorst,783025603,Start,82.8
8299,Germany,Friedrich Burmeister (politician),783096707,Stub,82.8
8300,Germany,Ludwig Camerarius,783131173,Start,82.8
8301,Germany,Carl Blumenreuter,783163972,Stub,82.8
8302,Germany,Carl Gottlieb Ehler,783164612,Start,82.8
8303,Germany,Andreas Baum,783246629,Stub,82.8
8304,Germany,Kai Gehring,783246647,Stub,82.8
8305,Germany,Herbert Rusche,783246653,Start,82.8
8306,Germany,Jean Baptista von Schweitzer,783352077,Start,82.8
8307,Germany,Julius von Mirbach,783432695,Stub,82.8
8308,Germany,Ludwig Scholz,783481889,Stub,82.8
8309,Germany,Georg Cracow,783602258,Start,82.8
8310,Germany,Martina Bunge,783748681,Stub,82.8
8311,Germany,Johann Hinkel,783944989,Stub,82.8
8312,Germany,Konstantin von Notz,784057010,Start,82.8
8313,Germany,Karl Weber (German politician),784092463,Stub,82.8
8314,Germany,Max Stadler,784104827,Stub,82.8
8315,Germany,Hedwig Dransfeld,784218040,Start,82.8
8316,Germany,Edwin Gebauer,784323619,Stub,82.8
8317,Germany,Franz Erwein von Schönborn-Wiesentheid,784444926,Start,82.8
8318,Germany,Heinrich Fleißner,784647257,Start,82.8
8319,Germany,Wilhelm Salomon Freund,784778350,Stub,82.8
8320,Germany,Michael Sommer,784803669,Start,82.8
8321,Germany,Michel Friedman,784825602,Start,82.8
8322,Germany,Martin Gauger,784890331,Stub,82.8
8323,Germany,Joseph Görres,785229231,C,82.8
8324,Germany,Eberhard Gothein,785232297,Start,82.8
8325,Germany,Gustav Böhrnsen,785318725,Start,82.8
8326,Germany,Eduard von Schele zu Schelenburg,785399343,Stub,82.8
8327,Germany,Manfred Bochmann,785406213,Start,82.8
8328,Germany,Kirsten Heisig,785431588,Start,82.8
8329,Germany,Jakob Heller,785439287,Stub,82.8
8330,Germany,Helmuth von Maltzahn,785442722,Start,82.8
8331,Germany,Oskar Hoffmann (politician),785666998,Stub,82.8
8332,Germany,Friedrich von Holstein,785875771,C,82.8
8333,Germany,Özcan Mutlu,785881228,Start,82.8
8334,Germany,Christian Gottfried Lorsch,785939380,Stub,82.8
8335,Germany,Leo Jogiches,786115833,FA,82.8
8336,Germany,Jürgen Möllemann,786144359,Start,82.8
8337,Germany,Oliver Janich,786165402,Stub,82.8
8338,Germany,Wolfgang Heyl,786481130,Stub,82.8
8339,Germany,Hildegard Burjan,786718438,C,82.8
8340,Germany,Fritz Wolffheim,786789237,C,82.8
8341,Germany,Jenny Hirsch,786795539,Start,82.8
8342,Germany,Gottlob Johann Christian Kunth,786993416,Start,82.8
8343,Germany,Ludwig Landmann,787041244,Start,82.8
8344,Germany,Siegfried Lorenz (politician),787154518,Start,82.8
8345,Germany,Kurt Löwenstein,787200634,Start,82.8
8346,Germany,Karl von Müller,787349597,B,82.8
8347,Germany,Joseph Musiol,787352243,Start,82.8
8348,Germany,Gustav Neuring,787353268,Stub,82.8
8349,Germany,Template:Germany-Nazi-politician-stub,787355044,Stub,82.8
8350,Germany,Otto Ballerstedt,787462640,C,82.8
8351,Germany,Otto Bickenbach,787462692,Stub,82.8
8352,Germany,H. Busso Peus,787506054,Start,82.8
8353,Germany,Friedrich-Carl Peus,787506447,Stub,82.8
8354,Germany,Franz Seraph von Pfistermeister,787506524,Start,82.8
8355,Germany,Heribert Rech,787708048,Stub,82.8
8356,Germany,Ludwig von Rochau,787817127,Start,82.8
8357,Germany,Gerhard Roßbach,787862118,Start,82.8
8358,Germany,Rudolf Brinkmann (Secretary of State),787884459,Start,82.8
8359,Germany,Rudolf Herrnstadt,787884613,Start,82.8
8360,Germany,Jörg Schönbohm,788120530,Start,82.8
8361,Germany,Elisabeth Schwarzhaupt,788130527,Start,82.8
8362,Germany,Stefan Kaufmann (politician),788234980,C,82.8
8363,Germany,Sigismund von Götzen,788257097,Stub,82.8
8364,Germany,Richard Kunze,788294002,C,82.8
8365,Germany,Paul Spiegel,788411315,Start,82.8
8366,Germany,Anna Strohsahl,788503114,C,82.8
8367,Germany,Eberhard Taubert,788567507,Stub,82.8
8368,Germany,Philipp Murmann,788603386,Start,82.8
8369,Germany,Stanislaw Trabalski,788809621,C,82.8
8370,Germany,Holger Krahmer,788845132,Stub,82.8
8371,Germany,Joachim Zeller,788845217,Start,82.8
8372,Germany,Sabine Lösing,788845602,Stub,82.8
8373,Germany,Sabine Verheyen,788845608,Start,82.8
8374,Germany,Sabine Wils,788845615,Start,82.8
8375,Germany,Vural Öger,788845744,Stub,82.8
8376,Germany,Lissy Gröner,788848635,Start,82.8
8377,Germany,Johanna Grund,788848714,Start,82.8
8378,Germany,Clara Bohm-Schuch,788848992,Start,82.8
8379,Germany,Walter Dirks,788924441,Stub,82.8
8380,Germany,Eberhard von Danckelmann,788983826,Start,82.8
8381,Germany,Johann Wittenborg,788989485,Start,82.8
8382,Germany,Karin Wolff,788990781,Start,82.8
8383,Germany,Julia Bonk,789065452,Start,82.8
8384,Germany,Angelika Brunkhorst,789202437,Stub,82.8
8385,Germany,Anja Hajduk,789252954,C,82.8
8386,Germany,Hermann Baranowski,789278247,Stub,82.8
8387,Germany,Siegmund Glücksmann,789333355,C,82.8
8388,Germany,Anton Geiss,789450960,Stub,82.8
8389,Germany,Alfred Hugenberg,789468066,B,82.8
8390,Germany,Katina Schubert,789528210,Start,82.8
8391,Germany,Werner Schulz,789614216,Stub,82.8
8392,Germany,Lucy Redler,789652348,C,82.8
8393,Germany,Johan Rantzau,789716106,Start,82.8
8394,Germany,Manfred Bruns,789763952,Stub,82.8
8395,Germany,Auguste Schmidt,790061441,Start,82.8
8396,Germany,Michaele Schreyer,790101631,Start,82.8
8397,Germany,Heike Wilms-Kegel,790101960,Stub,82.8
8398,Germany,Hilde Schramm,790102017,Start,82.8
8399,Germany,Melanie Oßwald,790102060,Stub,82.8
8400,Germany,Sarah Sorge,790102118,Stub,82.8
8401,Germany,Jutta Limbach,790102375,C,82.8
8402,Germany,Sibyll-Anka Klotz,790106558,Stub,82.8
8403,Germany,Monika Harms,790106635,Start,82.8
8404,Germany,Andrea Ypsilanti,790106666,Start,82.8
8405,Germany,Franziska Drohsel,790106866,Stub,82.8
8406,Germany,Käte Strobel,790107432,Start,82.8
8407,Germany,Evelyn Haas,790108471,Start,82.8
8408,Germany,Maria Probst,790108624,Start,82.8
8409,Germany,Elisabeth Selbert,790109380,C,82.8
8410,Germany,Jutta Oesterle-Schwerin,790109585,Stub,82.8
8411,Germany,Karin von Welck,790110416,Stub,82.8
8412,Germany,Susanne Graf,790112018,Start,82.8
8413,Germany,Gabriele Wülker,790112356,Stub,82.8
8414,Germany,Marie Baum,790112514,Stub,82.8
8415,Germany,Katharina Nocun,790113305,Start,82.8
8416,Germany,Klara Barth,790114417,Stub,82.8
8417,Germany,Luise Kautsky,790114742,Stub,82.8
8418,Germany,Sevim Çelebi-Gottschlich,790114971,Start,82.8
8419,Germany,Lencke Steiner,790135908,Start,82.8
8420,Germany,Monika Wulf-Mathies,790136273,Stub,82.8
8421,Germany,Christine Haderthauer,790136341,Stub,82.8
8422,Germany,Katharina Focke,790136599,Start,82.8
8423,Germany,Lothar Späth,790156799,Start,82.8
8424,Germany,Michael Kauch,790219431,Start,82.8
8425,Germany,Christoph Ernst von Houwald,790340345,Start,82.8
8426,Germany,Kurt Bürger,790443243,Stub,82.8
8427,Germany,Fritz Gäbler,790444050,Stub,82.8
8428,Germany,Günter Baum,790519529,Stub,82.8
8429,Germany,Barbara Petzold,790610839,Stub,82.8
8430,Germany,Ruth Fuchs,790610917,Start,82.8
8431,Germany,Heike Drechsler,790610941,C,82.8
8432,Germany,Elly Winter,790611002,Start,82.8
8433,Germany,Lotte Ulbricht,790611019,Start,82.8
8434,Germany,Luise Kähler,790611040,Start,82.8
8435,Germany,Sylvia-Yvonne Kaufmann,790611077,Start,82.8
8436,Germany,Barbara Hendricks (politician),790611187,C,82.8
8437,Germany,Ferdinand von Bredow,790650313,C,82.8
8438,Germany,Jutta Ditfurth,790735086,C,82.8
8439,Germany,Martin Bangemann,790763812,Start,82.8
8440,Germany,Stefan Körner,790773894,Stub,82.8
8441,Germany,Jakob Friedrich von Bielfeld,790795907,Stub,82.8
8442,Germany,John Ehret,790898849,Start,82.8
8443,Germany,Karin Evers-Meyer,790970624,Start,82.8
8444,Germany,Gerhard Mayer-Vorfelder,791011855,Start,82.8
8445,Germany,Sophie Liebknecht,791143822,Start,82.8
8446,Germany,Herbert von Bose,791151201,B,82.8
8447,Germany,Bernd Hüttemann,791185062,C,82.8
8448,Germany,Anton Ackermann,791194074,Start,82.8
8449,Germany,Bettina Herlitzius,791262865,Start,82.8
8450,Germany,Gunhild Hoffmeister,791267235,Start,82.8
8451,Germany,Ilona Slupianek,791268484,Start,82.8
8452,Germany,Karl Otto Paetel,791394586,Start,82.8
8453,Germany,Johann von Leuchselring,791438265,Stub,82.8
8454,Germany,Alfred Müller-Armack,791531948,Stub,82.8
8455,Germany,Richard Schauffele,791548986,C,82.8
8456,Germany,Max von Oppenheim,791634849,B,82.8
8457,Germany,Arthur Goldstein,792076847,Start,82.8
8458,Germany,Bruno Vogel,792496144,Start,82.8
8459,Germany,Caio Koch-Weser,792838312,Start,82.8
8460,Germany,Udo Voigt,792839541,Start,82.8
8461,Germany,Omid Nouripour,792953380,C,82.8
8462,Germany,Yasmin Fahimi,792953388,Start,82.8
8463,Germany,Maria Noichl,793006386,Stub,82.8
8464,Germany,Franz Oppenhoff,793052019,C,82.8
8465,Germany,Andreas Bausewein,793444890,Start,82.8
8466,Germany,Josef Ackermann (politician),793794392,Start,82.8
8467,Germany,Jörg Dräger,793841355,C,82.8
8468,Germany,Paul Schiemann,793983174,Start,82.8
8469,Germany,Werner Grossmann,794146332,Stub,82.8
8470,Germany,Christian Ahrendt,794156547,Stub,82.8
8471,Germany,Christian Mathias Schröder,794167841,Start,82.8
8472,Germany,Christine Teusch,794201756,Start,82.8
8473,Germany,Günter Verheugen,794334554,C,82.8
8474,Germany,Nico Marquardt,794833110,C,82.8
8475,Germany,Irene Epple,794953233,Start,82.8
8476,Germany,Karl Wilhelm Berkhan,794995967,Stub,82.8
8477,Germany,Gerhart M. Riegner,795025304,Start,82.8
8478,Germany,Ernst Henrici,795206556,B,82.8
8479,Germany,Marie Schlei,795293124,Start,82.8
8480,Germany,Heinrich Brüning,795564667,C,82.8
8481,Germany,Stephan Ernst Johann Mayer,795751771,Start,82.8
8482,Germany,Henriette Reker,795939150,C,82.8
8483,Germany,Philipp Wasserburg,795941949,Start,82.8
8484,Germany,Margot Honecker,796280986,C,82.8
8485,Germany,Charlotte Knobloch,796360412,Start,82.8
8486,Germany,Aygül Özkan,796360638,Start,82.8
8487,Germany,Karl Harrer,796410342,Start,82.8
8488,Germany,Lina Morgenstern,796418409,Start,82.8
8489,Germany,Eugen Leviné,796572129,Start,82.8
8490,Germany,Johann Viktor Bredt,796893472,Stub,82.8
8491,Germany,Werner Scholem,796964939,C,82.8
8492,Germany,Rudolf Bahro,797043131,C,82.8
8493,Germany,Ignatz Bubis,797061746,Start,82.8
8494,Germany,Carsten Linnemann,797155740,Start,82.8
8495,Germany,Cemile Giousouf,797162545,C,82.8
8496,Germany,Felix Lichnowsky,797402657,Start,82.8
8497,Germany,Anita Tack,797634817,Start,82.8
8498,Germany,Friedrich Harkort,797699546,Start,82.8
8499,Germany,Paul Fugger von Kirchberg und Weißenhorn,797715541,Stub,82.8
8500,Germany,Käthe Schirmacher,797730504,Start,82.8
8501,Germany,Hermann Eduard von Holst,797804132,C,82.8
8502,Germany,André Poggenburg,797877388,Start,82.8
8503,Germany,Johannes Kahrs (politician),798092549,C,82.8
8504,Germany,Günter Schabowski,798102254,GA,82.8
8505,Germany,Bernd Heynemann,798256520,Stub,82.8
8506,Germany,Ehrengard Schramm,798493083,Stub,82.8
8507,Germany,Annette Kolb,798494662,Stub,82.8
8508,Germany,Helene Weigel,798602835,Start,82.8
8509,Germany,Leif-Erik Holm,798617016,Stub,82.8
8510,Germany,Ismail Ertug,798622549,Start,82.8
8511,Germany,Theodor Olshausen,798687410,Start,82.8
8512,Germany,Sebastian Seiler,798689600,Start,82.8
8513,Germany,Gustav Struve,798690668,C,82.8
8514,Germany,Richard Kaselowsky (died 1921),798731142,Stub,82.8
8515,Germany,Aenne Brauksiepe,798741668,Stub,82.8
8516,Germany,"Hans, Count von Bülow",798768380,C,82.8
8517,Germany,Elly Heuss-Knapp,798840042,Start,82.8
8518,Germany,Peter Feldmann,798847745,C,82.8
8519,Germany,Hauke Jagau,798848462,Stub,82.8
8520,Germany,Lutz Heilmann,798848775,C,82.8
8521,Germany,Marion Schick,798896011,Stub,82.8
8522,Germany,Willy Damson,799094340,Start,82.8
8523,Germany,Johanna Ludewig,799275937,Start,82.8
8524,Germany,Lothar Bisky,799322164,Start,82.8
8525,Germany,Ulle Schauws,799373041,Stub,82.8
8526,Germany,Kurt Eisner,799610645,C,82.8
8527,Germany,Viktor Külföldi,799780288,Stub,82.8
8528,Germany,Gero Storjohann,799875619,Start,82.8
8529,Germany,Erich Klausener,799895566,Start,82.8
8530,Germany,Dieter Sauberzweig,799896287,Start,82.8
8531,Germany,Clara Zetkin,799943437,C,82.8
8532,Germany,Dirk Hillbrecht,800024505,Stub,82.8
8533,Germany,Hans Modrow,800064311,Start,82.8
8534,Germany,Egon Krenz,800064644,GA,82.8
8535,Germany,Hans Paasche,800746862,Start,82.8
8536,Germany,Sevim Dağdelen,800792154,Start,82.8
8537,Germany,Matthias Platzeck,801059621,C,82.8
8538,Germany,Ernst Wilhelm von Schlabrendorf,801179457,Stub,82.8
8539,Germany,Oskar Lafontaine,801217590,C,82.8
8540,Germany,Ekin Deligöz,801239829,Stub,82.8
8541,Germany,Wilhelm Gustloff,801240918,Stub,82.8
8542,Germany,Klaus Lederer,801275537,Stub,82.8
8543,Germany,Wolfgang Schulhoff,801282145,Stub,82.8
8544,Germany,Karl Heinrich von Hoym,801427027,Stub,82.8
8545,Germany,Edmund Stoiber,801616879,Stub,82.8
8546,Germany,Gerd Bollmann,801676067,Stub,82.8
8547,Germany,Bruno Apitz,801779717,Stub,82.8
8548,Germany,Friedrich Wolf (writer),801788081,Start,82.8
8549,Germany,Alexandra Prinzessin von Hannover,801897650,Stub,82.8
8550,Germany,Ernst Bollmann,801978182,Stub,82.8
8551,Germany,Udo Pastörs,802155512,Stub,82.8
8552,Germany,Alfred Roth,802209817,Stub,82.8
8553,Germany,Joss Fritz,802292425,Stub,82.8
8554,Germany,Anke Spoorendonk,802384956,Stub,82.8
8555,Germany,Hans Amler,802449483,Stub,82.8
8556,Germany,Bärbel Dieckmann,802453212,Stub,82.8
8557,Germany,Gerhard Schick,802453323,Stub,82.8
8558,Germany,Heinz Fenrich,802453665,Start,82.8
8559,Germany,Christel Augenstein,802455145,Start,82.8
8560,Germany,Else Schmitt,802456670,Stub,82.8
8561,Germany,Georg Nusch,802456930,Stub,82.8
8562,Germany,Inge Hannemann,802457043,Start,82.8
8563,Germany,Ramona Pop,802473225,C,82.8
8564,Germany,Jörg Meuthen,802515676,Stub,82.8
8565,Germany,Friedrich Thielen,802553725,Start,82.8
8566,Germany,Adolf von Thadden,802554010,Start,82.8
8567,Germany,Martin Mussgnug,802554722,Start,82.8
8568,Germany,Günter Deckert,802554795,Stub,82.8
8569,Germany,Wolfgang Gerhardt,802697565,Start,82.8
8570,Germany,Julia Schramm,802805085,B,82.8
8571,Germany,Rudolf Hilferding,802892092,Stub,82.8
8572,Germany,Johann Baptist Gradl,802935864,Start,82.8
8573,Germany,Hugh Bronson,803001112,Stub,82.8
8574,Germany,Angelika Beer,803106263,Start,82.8
8575,Germany,Bernd Fabritius,803113076,Start,82.8
8576,Germany,Bernd Riexinger,803197337,Stub,82.8
8577,Germany,Burkhard Lischka,803236744,Stub,82.8
8578,Germany,Nils Schmid,803239531,Stub,82.8
8579,Germany,Filiz Polat,803239903,Stub,82.8
8580,Germany,Volker Beck (politician),803350521,C,82.8
8581,Germany,"Philipp, Prince of Eulenburg",803431766,Start,82.8
8582,Germany,Karl von Spreti,803521362,Stub,82.8
8583,Germany,Paul Singer (politician),803622762,Stub,82.8
8584,Germany,Johann Heermann (politician),803654496,B,82.8
8585,Germany,Edmund Heines,803669976,Start,82.8
8586,Germany,Oskar von Hindenburg,803783591,C,82.8
8587,Germany,Dieter Althaus,803846864,Start,82.8
8588,Germany,Mayer Carl von Rothschild,803986413,Stub,82.8
8589,Germany,Sahra Wagenknecht,803994547,GA,82.8
8590,Germany,Christian Friedrich Baz,804224047,Start,82.8
8591,Germany,Ruth Fischer,804293916,Stub,82.8
8592,Germany,Friedrich Bolte,804303839,Stub,82.8
8593,Germany,Fritz Eberhard,804325353,C,82.8
8594,Germany,Fritz Hellwig,804325962,Start,82.8
8595,Germany,Herbert Weichmann,804379877,Start,82.8
8596,Germany,Eva Lohse,804458969,Start,82.8
8597,Germany,Bernd Lucke,804680901,Start,82.8
8598,Germany,Bertram von Sturm,804701901,C,82.8
8599,Germany,Theodor Haubach,804742168,FA,82.8
8600,Germany,Walter Hallstein,804935124,Start,82.8
8601,Germany,Karl Heinrich von Boetticher,804952761,Stub,82.8
8602,Germany,Ludwig von Lützow (politician),804957332,Stub,82.8
8603,Germany,Eugen Kogon,804978163,Start,82.8
8604,Germany,Gert Bastian,805082796,C,82.8
8605,Germany,Friedrich von Gentz,805150890,Start,82.8
8606,Germany,Cem Özdemir,805208048,Stub,82.8
8607,Germany,Burkhard Hirsch,805328033,C,82.8
8608,Germany,Erich Honecker,805411992,Start,82.8
8609,Germany,Gesine Lötzsch,805416381,C,82.8
8610,Germany,Karin Seehofer,805421961,Stub,82.8
8611,Germany,Michael Roth (politician),805444185,B,82.8
8612,Germany,Ursula Caberta,805618527,Start,82.8
8613,Germany,Andrea Wolf,805663286,Start,82.8
8614,Germany,Andreas Gottschalk,805697724,Start,82.8
8615,Germany,Eugen von Knilling,805727034,C,82.8
8616,Germany,Steffen Heitmann,805739076,Start,82.8
8617,Germany,Canan Bayram,805751874,Start,82.8
8618,Germany,Helga Zepp-LaRouche,805762699,FA,82.8
8619,Germany,Manfred Kanther,805876384,Start,82.8
8620,Germany,Gabriele Pauli,805889437,Stub,82.8
8621,Germany,Michael Poeschke,806017883,C,82.8
8622,Germany,Ingo Wellenreuther,806063043,Start,82.8
8623,Germany,Harry Tisch,806167352,B,82.8
8624,Germany,Heinz Kessler,806190486,C,82.8
8625,Germany,Lotte Toberentz,806214024,Start,82.8
8626,Germany,Matthias Erzberger,806226354,FA,82.8
8627,Germany,Hermann von Stengel,806247924,Start,82.8
8628,Germany,Karl-Günther Heimsoth,806270442,Stub,82.8
8629,Germany,Alice Weidel,806288008,C,82.8
8630,Germany,Birgitta Wolff,806368515,C,82.8
8631,Germany,Christine Hohmann-Dennhardt,806374055,Stub,82.8
8632,Germany,Franz Schönhuber,806374873,Stub,82.8
8633,Germany,Karl Ravens,806426171,Start,82.8
8634,Germany,Aydan Özoğuz,806537690,C,82.8
8635,Germany,Gertrud Scholtz-Klink,806549566,C,82.8
8636,Germany,Walter Scheel,806701514,C,82.8
8637,Germany,Erich Mielke,806706801,Start,82.8
8638,Germany,Jens Spahn,806777881,Start,82.8
8639,Germany,Alexander Gauland,806857666,Start,82.8
8640,Germany,Guido Westerwelle,806964521,Stub,82.8
8641,Germany,Agnieszka Brugger,806978659,Stub,82.8
8642,Germany,Reinhard Bütikofer,806981371,C,82.8
8643,Germany,Heinz Rutha,807103034,Start,82.8
8644,Germany,Frauke Petry,807114289,C,82.8
8645,Germany,Adolf Hitler,807136349,Start,82.8
8646,Germany,Gisela Stuart,807145375,C,82.8
8647,Germany,Karl Liebknecht,807156495,C,82.8
8648,Germany,Arthur Rosenberg,807171037,C,82.8
8649,Germany,Walther Rathenau,807172229,C,82.8
8650,Germany,Gustav Trunk,807172857,Start,82.8
8651,Germany,Beatrix von Storch,807244420,Stub,82.8
8652,Germany,Rudolf Hess,807278439,C,82.8
8653,Germany,Günther Oettinger,807282448,C,82.8
8654,Germany,Ernst Toller,807387746,C,82.8
8655,Germany,Ernst Röhm,807403760,FA,82.8
8656,Germany,Eduard Bernstein,807405873,C,82.8
8657,Germany,Angela Merkel,807436179,C,82.8
8658,Germany,Rosa Luxemburg,807447058,B,82.8
8659,Germany,Ralf Dahrendorf,807455062,Start,82.8
